provincial,tie_line,total,new_energy,hydraulic,non_market,rem_power,TEMP,open_price,is_workday,day_0,day_1,day_2,day_3,day_4,day_5,day_6,month_1,month_2,month_3,month_4,month_5,quarter_1,quarter_2,season_1,season_2,log_price
14460,11128.0,20103.08,6332.83,1879.25,4411.01,17375.92,1.06,712.2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.040254711277414
14319,11128.0,19966.3,6190.55,1884.75,4401.18,17371.7,1.02,711.2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.040254711277414
14368,11128.0,19800.07,6020.52,1888.55,4377.06,17586.93,0.97,711.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.040254711277414
14440,11128.0,19557.89,5769.64,1897.25,4342.86,17901.11,0.93,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14551,11128.0,19262.39,5465.54,1905.85,4303.52,18307.61,0.88,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14619,11128.0,18929.67,5124.32,1914.35,4259.44,18708.33,0.83,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14719,11108.0,18552.94,4727.59,1924.35,4197.69,19175.06,0.79,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14812,7556.0,18204.31,4260.06,1973.25,4129.76,16134.69,0.74,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1331615725234405
15066,7530.0,17608.74,3636.6,2001.14,4051.76,16958.260000000002,0.69,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
15235,7522.0,16944.46,2950.86,2022.6,3979.61,17783.54,0.65,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15413,7514.0,16437.56,2257.41,2119.15,3905.97,18550.44,0.6,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15425,5596.0,15857.34,1621.52,2174.82,4285.83,17224.66,0.56,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
15456,5826.0,15759.4,1153.06,2525.34,4208.3,17603.6,0.09,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15656,5936.0,15449.9,818.75,2550.15,4170.45,18223.1,-0.37,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15706,6036.0,15298.13,563.02,2569.11,4134.09,18609.87,-0.83,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15777,5076.0,15234.4,444.0,2624.4,4124.86,17784.6,-1.3,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15937,5094.0,15249.82,390.7,2693.12,4113.81,17947.18,-1.76,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15972,5094.0,15223.48,360.49,2696.99,4114.34,18008.519999999997,-2.22,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15969,5088.0,15213.49,329.13,2718.36,4104.49,18009.51,-2.69,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15912,5128.0,15211.06,305.33,2739.73,4091.98,17994.94,-3.15,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15822,5116.0,15238.65,287.35,2785.3,4087.87,17865.350000000002,-3.61,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.396929655216146
15910,5098.0,15223.99,267.97,2790.02,4084.31,17950.01,-4.07,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15818,5786.0,15200.16,246.87,2787.29,4079.83,18569.84,-4.54,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15751,6412.0,15179.84,230.98,2782.86,4079.27,19149.16,-5.0,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15734,6382.0,15166.85,218.11,2782.74,4076.02,19115.15,-5.28,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15591,6352.0,15130.36,206.58,2777.78,4070.35,18958.64,-5.56,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15560,6322.0,15118.16,196.97,2775.19,4067.79,18909.84,-5.83,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15443,6316.0,15024.28,193.76,2769.52,4058.57,18795.72,-6.11,714.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15326,6316.0,14995.23,194.18,2740.05,4050.58,18707.77,-6.39,713.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15195,6316.0,14988.26,193.72,2733.54,4040.33,18583.74,-6.67,706.6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
15195,6216.0,14987.23,198.62,2727.61,4033.49,18484.77,-6.94,708.2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14967,6282.0,14902.95,209.31,2722.64,4021.92,18317.05,-7.22,707.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14768,6282.0,14914.22,229.41,2713.81,4012.19,18106.78,-7.5,706.4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14540,6282.0,14740.4,250.66,2518.74,4008.23,18052.6,-7.78,707.4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14406,6182.0,14688.5,275.71,2441.79,3997.88,17870.5,-8.06,707.6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14131,5340.0,14653.06,306.78,2385.28,3548.5,16778.940000000002,-8.33,706.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13900,5340.0,14623.93,339.18,2323.75,3527.86,16577.07,-8.38,706.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13850,5340.0,14584.16,368.61,2254.55,3517.56,16566.84,-8.43,706.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13640,4640.0,14445.45,368.61,2115.84,3514.46,15795.55,-8.47,709.5391304347827,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13559,4890.0,14271.73,365.01,2025.72,3501.92,16058.27,-8.52,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.363028103540465
13805,4884.0,14363.52,409.95,2072.57,3565.8,16206.48,-8.56,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13740,4882.0,14375.81,465.89,2028.92,3533.3,16127.19,-8.61,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13678,4780.0,14425.73,528.38,2016.35,3548.75,15913.27,-8.66,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13615,4776.0,14487.4,592.31,2014.09,3563.51,15784.6,-8.7,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13735,4764.0,14558.29,662.82,2014.47,3581.58,15821.71,-8.75,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13734,4756.0,14631.49,740.4,2010.09,3597.56,15739.51,-8.8,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13751,4652.0,14396.64,839.27,2006.37,3619.25,15557.36,-8.84,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13761,4642.0,14510.66,950.55,2009.11,3645.92,15443.34,-8.89,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
13783,4644.0,14629.84,1067.28,2011.56,3674.93,15348.16,-8.94,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13773,4646.0,14751.41,1193.13,2007.28,3698.63,15218.59,-8.98,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13731,4646.0,14891.57,1328.5,2012.07,3732.46,15036.43,-9.03,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13718,4648.0,15036.14,1454.78,2030.36,3760.2,14880.86,-9.07,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13745,4644.0,15191.35,1592.9,2047.45,3779.92,14748.65,-9.12,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13688,4642.0,15351.53,1730.01,2070.52,3809.67,14529.47,-9.17,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
13692,4644.0,15533.28,1880.99,2101.29,3840.47,14353.72,-9.21,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
13645,4636.0,15691.8,2033.3,2107.5,3874.74,14140.2,-9.26,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
13642,5428.0,15851.37,2195.27,2105.1,3907.73,14769.63,-9.31,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
13605,6218.0,16013.17,2357.78,2104.39,3944.15,15360.83,-9.35,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
13637,6608.0,16193.04,2535.95,2106.09,3981.65,15602.96,-9.4,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
13578,6592.0,16342.46,2688.74,2102.72,4005.98,15378.54,-9.44,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.131226489483141
13670,6572.0,16502.58,2846.82,2104.76,4031.52,15290.42,-9.63,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
13676,6548.0,16669.06,3012.88,2105.18,4059.61,15105.94,-9.81,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.173786103901937
13832,6522.0,16915.87,3170.04,2104.83,4087.07,15079.13,-10.0,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.131226489483141
13884,6498.0,17111.28,3320.54,2149.74,4111.81,14911.72,-10.19,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14033,6456.0,17300.9,3472.24,2187.66,4142.58,14829.1,-10.37,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14203,6422.0,17468.25,3630.97,2196.28,4175.49,14797.75,-10.56,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14359,6386.0,17704.22,3783.48,2279.74,4202.3,14681.78,-10.74,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14443,6392.0,17850.54,3926.94,2282.6,4230.54,14625.46,-10.93,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.131226489483141
14576,6392.0,17980.2,4049.65,2289.55,4264.25,14628.8,-11.11,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14667,6392.0,18202.16,4187.06,2374.1,4293.93,14497.84,-11.3,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14682,6392.0,17705.79,4324.28,2400.51,4327.57,14349.21,-11.48,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14856,6330.0,17869.5,4460.81,2427.69,4340.48,14297.5,-11.67,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14974,6670.0,18056.22,4629.97,2445.25,4371.87,14568.78,-11.06,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.131226489483141
15215,7010.0,18248.29,4802.15,2465.14,4412.27,14957.71,-10.46,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
15475,7350.0,18455.96,5061.08,2483.88,4456.47,15280.04,-9.86,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
15590,7734.0,18758.3,5450.53,2486.77,4502.96,15386.7,-9.26,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
15738,6938.0,19294.31,6000.84,2472.47,4569.1,14202.69,-8.66,718.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.063785208687608
15732,6142.0,19935.14,6664.04,2450.1,4643.24,12759.86,-8.06,707.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.91350300563827
15938,6144.0,20575.21,7455.3,2378.91,4727.67,12247.79,-7.45,708.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.433743464357695
15953,7602.0,21192.5,8138.95,2312.55,4800.87,13103.5,-6.85,706.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.2135979065634945
15903,7602.0,21814.46,8777.82,2295.64,4875.74,12431.54,-6.25,710.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.107506179388981
15825,7602.0,22254.51,9352.97,2160.54,4945.64,11913.49,-5.65,710.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.2140599325811672
15822,7602.0,22710.23,9833.99,2135.24,5004.94,11454.77,-5.05,708.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0525142276529738
15756,11094.0,23012.79,10219.45,2052.34,5054.35,14578.21,-4.44,706.4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.583734065267674
15841,11094.0,23304.37,10545.93,2017.44,5091.2,14371.63,-3.8,709.6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.5861072525459794
15735,11094.0,23455.77,10763.13,1951.64,5115.8,14114.23,-3.15,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.612400596708546
15612,11094.0,23617.99,10936.15,1940.84,5130.38,13829.01,-2.5,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.612400596708546
15442,11094.0,23688.86,11054.02,1893.84,5127.43,13588.14,-1.85,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6605185590949536
15361,11094.0,23766.98,11141.14,1884.84,5121.86,13429.02,-1.2,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6888794541139363
15095,11094.0,23796.02,11187.68,1867.34,5101.6,13133.98,-0.56,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6888794541139363
14870,11094.0,23796.86,11199.52,1856.34,5088.43,12908.14,0.09,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6888794541139363
14694,11094.0,23729.03,11139.89,1848.14,5072.03,12799.97,0.74,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6473436632349965
14643,11094.0,23643.72,11055.58,1847.14,5064.15,12834.28,1.39,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6473436632349965
14542,11094.0,23535.3,10950.06,1844.24,5048.82,12841.7,2.04,711.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6473436632349965
14484,11094.0,23410.06,10826.12,1842.94,5036.68,12908.94,2.69,712.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6877337981006315
14486,11108.0,23273.94,10692.2,1840.74,5014.54,13061.06,3.33,708.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6888794541139363
14528,11108.0,23140.29,10556.45,1842.84,4996.63,13236.71,3.47,712.2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6888794541139363
14625,11108.0,22974.14,10383.8,1849.34,4980.27,13499.86,3.61,711.2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.612400596708546
14693,11108.0,22772.38,10179.34,1852.04,4956.54,13769.62,3.75,711.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.6605185590949536
14737,11108.0,22520.6,9919.76,1859.84,4940.93,14065.4,3.89,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0525142276529738
14884,11108.0,22212.6,9603.56,1868.04,4922.38,14520.4,4.03,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.465957542720551
14953,11108.0,21837.55,9214.51,1882.04,4904.67,14964.45,4.17,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.613919763747595
14998,11108.0,21423.16,8782.32,1889.84,4867.3,15433.84,4.31,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.849886581760842
15157,7536.0,21087.4,8322.26,1944.14,4825.12,12426.6,4.44,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.140473105012534
15424,7530.0,20538.15,7743.42,1973.73,4777.96,13236.85,4.58,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.690524981164278
15507,7522.0,19916.91,7088.72,2007.19,4737.17,13933.09,4.72,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.955497933624661
15715,7514.0,19440.39,6419.25,2110.14,4693.26,14699.61,4.86,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.991464547107982
15623,5416.0,19001.06,5851.45,2158.61,5111.84,13028.94,5.0,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.7530582351903465
15733,5516.0,18962.76,5469.73,2482.03,5067.8,13297.24,4.44,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.91350300563827
15856,5570.0,18747.64,5228.4,2508.24,5064.94,13689.36,3.89,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.940171252720432
15916,5712.0,18695.49,5072.4,2527.09,5067.06,14028.51,3.33,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.991464547107982
16059,4840.0,18767.29,5086.05,2585.24,5104.02,13227.71,2.78,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.940171252720432
16176,4886.0,18900.06,5155.11,2648.95,5138.39,13257.94,2.22,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.940171252720432
16190,5006.0,18986.85,5228.56,2662.29,5184.36,13305.15,1.67,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.940171252720432
16207,5022.0,19078.97,5303.17,2679.8,5213.7,13246.03,1.11,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.91350300563827
16112,5102.0,19164.77,5369.06,2699.71,5217.42,13145.23,0.56,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.91350300563827
16134,5100.0,19258.3,5423.84,2738.46,5223.15,13071.7,0.0,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.91350300563827
16130,5098.0,19310.86,5476.05,2738.81,5229.23,13013.14,-0.56,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.91350300563827
16147,5094.0,19351.73,5517.71,2738.02,5228.18,12985.27,-1.11,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.87582078407532
16030,5040.0,19358.28,5524.77,2737.51,5228.47,12807.72,-1.67,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.886104031450156
16023,5030.0,19356.6,5523.76,2736.84,5224.04,12792.4,-2.13,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.886104031450156
15959,5020.0,19326.08,5517.17,2732.91,5217.6,12728.92,-2.59,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.886104031450156
15910,5010.0,19308.97,5501.88,2731.09,5213.89,12687.03,-3.06,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.857933154483459
15793,4998.0,19178.89,5462.74,2725.15,5194.25,12603.11,-3.52,714.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.799092654460526
15690,4990.0,19113.19,5424.93,2697.26,5174.81,12557.81,-3.98,713.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.799092654460526
15575,4976.0,19083.14,5402.61,2689.53,5153.59,12458.86,-4.44,706.6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.799092654460526
15556,4816.0,19047.16,5372.86,2683.3,5134.03,12315.84,-4.91,708.2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
15345,4882.0,18898.49,5318.46,2679.03,5124.96,12229.51,-5.37,707.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
15088,4882.0,18826.04,5240.34,2684.7,5115.62,12044.96,-5.83,706.4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.560681631015528
14893,4882.0,18554.86,5156.93,2496.93,5111.41,12121.14,-6.3,707.4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
14792,4782.0,18386.56,5067.78,2417.78,5100.28,12088.44,-6.76,707.6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
14544,3940.0,18221.92,4963.65,2367.27,4631.93,11153.08,-7.22,706.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
14359,3940.0,18047.31,4861.27,2295.04,4591.07,11142.69,-7.27,706.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
14228,3940.0,17871.52,4760.38,2220.14,4560.31,11187.48,-7.31,706.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
14043,3940.0,17737.61,4760.38,2086.23,4557.21,11136.39,-7.36,709.5391304347827,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.634789603169249
13910,4678.0,15225.14,2557.54,1711.6,4539.14,14318.86,-7.41,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14426,4678.0,15447.09,2569.49,1921.6,4372.42,14612.91,-7.45,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14403,4678.0,15423.14,2591.33,1875.81,4389.81,14613.86,-7.5,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.309918278226516
14278,4578.0,15388.6,2634.36,1798.24,4322.56,14423.4,-7.55,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.272877006546167
14241,4578.0,15886.19,2675.99,2254.2,4300.76,13888.81,-7.59,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14383,4578.0,15941.93,2729.16,2256.77,4284.39,13975.07,-7.64,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14345,4578.0,16235.28,2789.23,2490.05,4264.07,13643.72,-7.69,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14361,4478.0,16292.99,2842.3,2494.69,4247.33,13502.01,-7.73,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14388,4476.0,16346.32,2899.93,2490.39,4235.6,13473.68,-7.78,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.173786103901937
14402,4476.0,16405.17,2963.95,2485.22,4230.07,13428.83,-8.1,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14438,4476.0,16465.48,3027.8,2481.68,4223.05,13404.52,-8.43,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14385,4476.0,16521.94,3096.29,2469.65,4218.72,13295.06,-8.75,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14359,4478.0,16603.86,3162.28,2485.58,4218.8,13189.14,-9.07,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14382,4478.0,16021.09,3231.45,1833.64,4220.94,13794.91,-9.4,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14355,4478.0,16110.87,3301.22,1853.65,4223.5,13678.13,-9.72,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14356,4478.0,16219.28,3380.44,1882.84,4348.36,13570.72,-10.05,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14384,4480.0,16340.51,3497.74,1886.77,4234.29,13479.49,-10.37,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14327,4480.0,16385.16,3610.68,1818.48,4243.69,13377.84,-10.69,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14349,4480.0,16503.41,3729.14,1818.27,4253.02,13281.59,-11.02,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14339,4480.0,16625.7,3850.93,1818.77,4266.58,13149.3,-11.34,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14301,4480.0,16713.66,3938.96,1818.7,4286.04,13023.34,-11.67,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14359,4480.0,16838.29,4039.75,1842.54,4309.71,12956.71,-11.71,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14429,4480.0,16957.34,4136.78,1864.56,4335.73,12907.66,-11.76,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14415,4480.0,17167.61,4234.8,1886.81,4488.13,12773.39,-11.81,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.1092475827643655
14573,4488.0,17364.99,4363.67,1955.32,4513.54,12742.01,-11.85,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.131226489483141
14724,4488.0,17548.3,4489.86,2012.44,4540.7,12709.7,-11.9,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.214608098422191
14897,4488.0,17679.09,4619.33,2013.76,4569.52,12751.91,-11.94,700.4086956521741,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6.131226489483141
